Time,Vdc,Adc
6.750788056779129, 1.926068400770713, -40.0
6.750788056779129, 1.9109682080924857, -40.0
6.750788056779129, 1.8958680154142582, -40.0
6.750788056779129, 1.880767822736031, -40.0
6.750788056779129, 1.8656676300578037, -40.0
6.750788056779129, 1.8505674373795762, -40.0
6.750788056779129, 1.835467244701349, -40.0
6.750788056779129, 1.8203670520231214, -40.0
6.750788056779129, 1.8052668593448942, -40.0
6.750788056779129, 1.7901666666666667, -40.0
6.750788056779129, 1.7750664739884394, -40.0
6.750788056779129, 1.759966281310212, -40.0
6.750788056779129, 1.7448660886319847, -40.0
6.750788056779129, 1.7297658959537574, -40.0
6.750788056779129, 1.71466570327553, -40.0
6.750788056779129, 1.6995655105973027, -40.0
6.750788056779129, 1.6844653179190752, -40.0
6.750788056779129, 1.669365125240848, -40.0
6.750788056779129, 1.6542649325626204, -40.0
6.750788056779129, 1.6391647398843932, -40.0
6.750788056779129, 1.6240645472061659, -40.0
6.750788056779129, 1.6089643545279384, -40.0
6.750788056779129, 1.597639210019268, -40.0
15.230660792951312, 2.092170520231214, -40.0
15.230660792951312, 2.0770703275529865, -40.0
15.230660792951312, 2.061970134874759, -40.0
15.230660792951312, 2.046869942196532, -40.0
15.230660792951312, 2.0317697495183045, -40.0
15.230660792951312, 2.0166695568400774, -40.0
15.230660792951312, 2.00156936416185, -40.0
15.230660792951312, 1.9864691714836225, -40.0
15.230660792951312, 1.9713689788053952, -40.0
15.230660792951312, 1.9562687861271677, -40.0
15.230660792951312, 1.9411685934489404, -40.0
25.123845651818556, 2.1072707129094415, -40.0
19.470597161037404, 1.926068400770713, -40.0
19.470597161037404, 1.9109682080924857, -40.0
19.470597161037404, 1.8958680154142582, -40.0
19.470597161037404, 1.880767822736031, -40.0
19.470597161037404, 1.7977167630057804, -40.0
33.60371838799074, 2.1299210019267827, -40.0
27.950469897209587, 2.088395472061657, -40.0
36.43034263338177, 2.1072707129094415, -40.0
49.150151737640954, 2.1450211946050097, -40.0
44.91021536955395, 2.133696050096339, -40.0
57.63002447381314, 2.160121387283237, -40.0
66.10989720998532, 2.1525712909441235, -40.0
74.5897699461575, 2.1676714836223505, -40.0
78.8297063142436, 2.1563463391136803, -40.0
91.54951541850187, 2.1676714836223505, -40.0
108.50926089084624, 2.1752215799614643, -40.0
108.50926089084624, 2.163896435452794, -40.0
125.46900636319151, 2.1752215799614643, -40.0
142.42875183553588, 2.1752215799614643, -40.0
159.38849730788024, 2.182771676300578, -40.0
159.38849730788024, 2.171446531791908, -40.0
176.3482427802246, 2.182771676300578, -40.0
172.10830641213852, 2.171446531791908, -40.0
193.30798825256988, 2.182771676300578, -40.0
210.26773372491425, 2.182771676300578, -40.0
227.22747919725862, 2.1903217726396917, -40.0
227.22747919725862, 2.1789966281310216, -40.0
244.18722466960298, 2.1903217726396917, -40.0
244.18722466960298, 2.1789966281310216, -40.0
261.14697014194826, 2.1903217726396917, -40.0
261.14697014194826, 2.1789966281310216, -40.0
278.1067156142926, 2.1903217726396917, -40.0
278.1067156142926, 2.1789966281310216, -40.0
295.066461086637, 2.1903217726396917, -40.0
312.02620655898136, 2.1903217726396917, -40.0
328.98595203132663, 2.1978718689788055, -40.0
328.98595203132663, 2.1865467244701353, -40.0
345.945697503671, 2.1978718689788055, -40.0
345.945697503671, 2.1865467244701353, -40.0
362.90544297601537, 2.1978718689788055, -40.0
358.6655066079293, 2.1865467244701353, -40.0
379.86518844835973, 2.1978718689788055, -40.0
396.824933920705, 2.1978718689788055, -40.0
413.7846793930494, 2.1978718689788055, -40.0
430.74442486539374, 2.1978718689788055, -40.0
447.7041703377381, 2.2054219653179192, -40.0
447.7041703377381, 2.1940968208092486, -40.0
464.6639158100834, 2.2054219653179192, -40.0
460.4239794419973, 2.1940968208092486, -40.0
481.62366128242775, 2.2054219653179192, -40.0
485.86359765051384, 2.1940968208092486, -40.0
498.5834067547721, 2.2054219653179192, -40.0
516.9564643498115, 2.2066803147077714, -40.0
532.5028976994618, 2.212972061657033, -40.0
528.2629613313757, 2.2016469171483624, -40.0
549.4626431718061, 2.212972061657033, -40.0
566.4223886441505, 2.212972061657033, -40.0
583.3821341164949, 2.212972061657033, -40.0
600.3418795888401, 2.212972061657033, -40.0
618.7149371838796, 2.214230411046885, -40.0
634.2613705335289, 2.2205221579961467, -40.0
634.2613705335289, 2.209197013487476, -40.0
651.2211160058732, 2.2205221579961467, -40.0
651.2211160058732, 2.209197013487476, -40.0
668.1808614782185, 2.2205221579961467, -40.0
668.1808614782185, 2.209197013487476, -40.0
685.1406069505629, 2.2205221579961467, -40.0
685.1406069505629, 2.209197013487476, -40.0
702.1003524229072, 2.2205221579961467, -40.0
719.0600978952516, 2.2205221579961467, -40.0
736.0198433675969, 2.2205221579961467, -40.0
752.9795888399412, 2.2205221579961467, -40.0
771.3526464349807, 2.221780507385999, -40.0
786.89907978463, 2.2280722543352605, -40.0
782.6591434165439, 2.2167471098265894, -40.0
803.8588252569753, 2.2280722543352605, -40.0
820.8185707293196, 2.2280722543352605, -40.0
837.778316201664, 2.2280722543352605, -40.0
854.7380616740083, 2.2280722543352605, -40.0
873.1111192690487, 2.2293306037251126, -40.0
888.657552618698, 2.235622350674374, -40.0
888.657552618698, 2.224297206165703, -40.0
905.6172980910424, 2.235622350674374, -40.0
905.6172980910424, 2.224297206165703, -40.0
922.5770435633867, 2.235622350674374, -40.0
918.3371071953006, 2.224297206165703, -40.0
939.536789035732, 2.235622350674374, -40.0
957.9098466307714, 2.2368807000642263, -40.0
973.4562799804207, 2.2431724470134875, -40.0
973.4562799804207, 2.231847302504817, -40.0
990.4160254527651, 2.2431724470134875, -40.0
990.4160254527651, 2.231847302504817, -40.0
1007.3757709251104, 2.2431724470134875, -40.0
1007.3757709251104, 2.231847302504817, -40.0
1024.3355163974547, 2.2431724470134875, -40.0
1024.3355163974547, 2.231847302504817, -40.0
1041.295261869799, 2.2431724470134875, -40.0
1037.055325501713, 2.231847302504817, -40.0
1058.2550073421435, 2.2431724470134875, -40.0
1075.2147528144887, 2.2431724470134875, -40.0
1092.174498286833, 2.2431724470134875, -40.0
1109.1342437591775, 2.2431724470134875, -40.0
1127.507301354217, 2.24443079640334, -40.0
1143.0537347038671, 2.2507225433526012, -40.0
1138.813798335781, 2.2393973988439306, -40.0
1160.0134801762115, 2.2507225433526012, -40.0
1176.9732256485559, 2.2507225433526012, -40.0
1193.9329711209002, 2.2507225433526012, -40.0
1210.8927165932455, 2.2507225433526012, -40.0
1227.8524620655899, 2.2507225433526012, -40.0
1244.8122075379342, 2.258272639691715, -40.0
1261.7719530102786, 2.258272639691715, -40.0
1278.7316984826239, 2.258272639691715, -40.0
1295.6914439549682, 2.258272639691715, -40.0
1312.6511894273126, 2.258272639691715, -40.0
1329.610934899657, 2.2658227360308287, -40.0
1329.610934899657, 2.254497591522158, -40.0
1346.5706803720022, 2.2658227360308287, -40.0
1346.5706803720022, 2.254497591522158, -40.0
1363.5304258443466, 2.2658227360308287, -40.0
1363.5304258443466, 2.254497591522158, -40.0
1380.490171316691, 2.2658227360308287, -40.0
1376.2502349486049, 2.254497591522158, -40.0
1397.4499167890353, 2.2658227360308287, -40.0
1415.8229743840757, 2.267081085420681, -40.0
1431.369407733725, 2.2658227360308287, -40.0
1449.7424653287644, 2.267081085420681, -40.0
1465.2888986784137, 2.273372832369942, -40.0
1465.2888986784137, 2.262047687861272, -40.0
1482.248644150759, 2.273372832369942, -40.0
1482.248644150759, 2.262047687861272, -40.0
1499.2083896231034, 2.273372832369942, -40.0
1516.1681350954477, 2.273372832369942, -40.0
1533.127880567792, 2.273372832369942, -40.0
1550.0876260401374, 2.273372832369942, -40.0
1568.4606836351768, 2.2746311817597946, -40.0
1584.007116984826, 2.2809229287090558, -40.0
1600.9668624571705, 2.2809229287090558, -40.0
1617.9266079295157, 2.2809229287090558, -40.0
1636.2996655245552, 2.282181278098908, -40.0
1651.8460988742045, 2.2884730250481695, -40.0
1668.8058443465488, 2.2884730250481695, -40.0
1685.7655898188941, 2.2884730250481695, -40.0
1702.7253352912385, 2.2884730250481695, -40.0
1719.6850807635828, 2.2960231213872833, -40.0
1719.6850807635828, 2.284697976878613, -40.0
1736.6448262359272, 2.2960231213872833, -40.0
1736.6448262359272, 2.284697976878613, -40.0
1753.6045717082725, 2.2960231213872833, -40.0
1753.6045717082725, 2.284697976878613, -40.0
1770.5643171806169, 2.2960231213872833, -40.0
1770.5643171806169, 2.284697976878613, -40.0
1787.5240626529612, 2.2960231213872833, -40.0
1804.4838081253056, 2.2960231213872833, -40.0
1822.856865720346, 2.2972814707771354, -40.0
1838.4032990699952, 2.303573217726397, -40.0
1855.3630445423396, 2.303573217726397, -40.0
1872.322790014684, 2.303573217726397, -40.0
1890.6958476097243, 2.304831567116249, -40.0
1906.2422809593736, 2.3111233140655107, -40.0
1906.2422809593736, 2.29979816955684, -40.0
1923.202026431718, 2.3111233140655107, -40.0
1923.202026431718, 2.29979816955684, -40.0
1940.1617719040623, 2.3111233140655107, -40.0
1935.9218355359762, 2.29979816955684, -40.0
1957.1215173764076, 2.3186734104046245, -40.0
1957.1215173764076, 2.307348265895954, -40.0
1974.081262848752, 2.3186734104046245, -40.0
1991.0410083210963, 2.3186734104046245, -40.0
1991.0410083210963, 2.307348265895954, -40.0
2008.0007537934407, 2.3186734104046245, -40.0
2024.960499265786, 2.3186734104046245, -40.0
2041.9202447381304, 2.3186734104046245, -40.0
2058.8799902104747, 2.3262235067437382, -40.0
2075.839735682819, 2.3262235067437382, -40.0
2094.2127932778594, 2.3274818561335904, -40.0
2109.7592266275087, 2.333773603082852, -40.0
2126.718972099853, 2.333773603082852, -40.0
2145.0920296948925, 2.335031952472704, -40.0
2160.6384630445427, 2.3413236994219657, -40.0
2160.6384630445427, 2.3299985549132947, -40.0
2177.598208516887, 2.3413236994219657, -40.0
2195.9712661119265, 2.342582048811818, -40.0
2211.517699461576, 2.3488737957610795, -40.0
2211.517699461576, 2.3375486512524084, -40.0
2228.477444933921, 2.3488737957610795, -40.0
2224.237508565835, 2.3375486512524084, -40.0
2245.4371904062655, 2.3488737957610795, -40.0
2262.39693587861, 2.3488737957610795, -40.0
2279.356681350954, 2.3564238921001928, -40.0
2275.116744982868, 2.345098747591522, -40.0
2296.3164268232995, 2.3564238921001928, -40.0
2313.276172295644, 2.3639739884393065, -40.0
2309.0362359275578, 2.352648843930636, -40.0
2330.235917767988, 2.3639739884393065, -40.0
2348.6089753630276, 2.3652323378291586, -40.0
2364.155408712678, 2.3715240847784202, -40.0
2364.155408712678, 2.3601989402697496, -40.0
2381.115154185022, 2.3715240847784202, -40.0
2381.115154185022, 2.3601989402697496, -40.0
2398.0748996573666, 2.3790741811175335, -40.0
2398.0748996573666, 2.3677490366088634, -40.0
2415.034645129711, 2.3790741811175335, -40.0
2415.034645129711, 2.3677490366088634, -40.0
2431.9943906020562, 2.3790741811175335, -40.0
2450.3674481970957, 2.380332530507386, -40.0
2465.913881546745, 2.3866242774566473, -40.0
2484.2869391417844, 2.3878826268465, -40.0
2499.8333724914346, 2.394174373795761, -40.0
2499.8333724914346, 2.382849229287091, -40.0
2516.793117963779, 2.394174373795761, -40.0
2535.1661755588184, 2.395432723185613, -40.0
2550.7126089084677, 2.401724470134875, -40.0
2546.4726725403816, 2.3903993256262046, -40.0
2569.085666503508, 2.402982819524727, -40.0
2584.6320998531573, 2.4092745664739885, -40.0
2584.6320998531573, 2.397949421965318, -40.0
2601.5918453255017, 2.4092745664739885, -40.0
2597.3519089574156, 2.397949421965318, -40.0
2619.964902920541, 2.4105329158638407, -40.0
2635.5113362701914, 2.4168246628131023, -40.0
2652.4710817425357, 2.424374759152216, -40.0
2652.4710817425357, 2.4130496146435454, -40.0
2669.43082721488, 2.424374759152216, -40.0
2687.8038848099195, 2.425633108542068, -40.0
2703.3503181595697, 2.4319248554913298, -40.0
2699.1103817914836, 2.420599710982659, -40.0
2721.7233757546082, 2.433183204881182, -40.0
2737.2698091042594, 2.4394749518304435, -40.0
2755.642866699299, 2.4407333012202956, -40.0
2771.189300048948, 2.4470250481695572, -40.0
2766.949363680861, 2.4356999036608866, -40.0
2788.1490455212925, 2.4470250481695572, -40.0
2805.108790993637, 2.4545751445086705, -40.0
2800.8688546255516, 2.44325, -40.0
2823.4818485886763, 2.455833493898523, -40.0
2839.0282819383256, 2.4621252408477843, -40.0
2834.7883455702404, 2.4508000963391137, -40.0
2857.401339533365, 2.463383590237637, -40.0
2872.947772883016, 2.469675337186898, -40.0
2868.707836514929, 2.4583501926782274, -40.0
2891.3208304780555, 2.4709336865767506, -40.0
2906.867263827705, 2.4772254335260118, -40.0
2923.827009300049, 2.4847755298651255, -40.0
2923.827009300049, 2.473450385356455, -40.0
2942.2000668950886, 2.4860338792549777, -40.0
2957.746500244738, 2.492325626204239, -40.0
2953.5065638766528, 2.4810004816955686, -40.0
2974.7062457170823, 2.492325626204239, -40.0
2991.6659911894267, 2.4998757225433526, -40.0
2987.4260548213415, 2.4885505780346824, -40.0
3008.625736661773, 2.4998757225433526, -40.0
3025.5854821341172, 2.5074258188824663, -40.0
3025.5854821341172, 2.496100674373796, -40.0
3042.5452276064616, 2.51497591522158, -40.0
3042.5452276064616, 2.50365077071291, -40.0
3059.504973078806, 2.51497591522158, -40.0
3076.4647185511503, 2.522526011560694, -40.0
3076.4647185511503, 2.511200867052023, -40.0
3093.4244640234947, 2.522526011560694, -40.0
3110.384209495839, 2.5300761078998075, -40.0
3106.144273127754, 2.518750963391137, -40.0
3128.7572670908785, 2.5313344572896597, -40.0
3144.3037004405296, 2.5376262042389213, -40.0
3161.263445912874, 2.545176300578035, -40.0
3161.263445912874, 2.5338511560693644, -40.0
3179.6365035079134, 2.546434649967887, -40.0
3195.1829368575627, 2.5527263969171488, -40.0
3195.1829368575627, 2.541401252408478, -40.0
3212.142682329907, 2.560276493256262, -40.0
3212.142682329907, 2.5489513487475914, -40.0
3229.1024278022514, 2.560276493256262, -40.0
3246.062173274596, 2.567826589595376, -40.0
3241.8222369065106, 2.556501445086705, -40.0
3264.435230869637, 2.5690849389852284, -40.0
3279.9816642192864, 2.5753766859344895, -40.0
3298.354721814326, 2.576635035324342, -40.0
3315.31446728667, 2.5841851316634554, -40.0
3330.8609006363195, 2.590476878612717, -40.0
3326.6209642682325, 2.5791517341040464, -40.0
3347.820646108664, 2.5980269749518303, -40.0
3347.820646108664, 2.58670183044316, -40.0
3366.193703703705, 2.599285324341683, -40.0
3381.7401370533526, 2.605577071290944, -40.0
3377.5002006852674, 2.594251926782274, -40.0
3398.699882525697, 2.613127167630058, -40.0
3394.4599461576117, 2.6018020231213876, -40.0
3417.072940120738, 2.6219356133590237, -40.0
3411.419691629956, 2.6093521194605014, -40.0
3434.0326855930825, 2.6294857096981374, -40.0
3428.3794371023005, 2.6169022157996147, -40.0
3450.992431065427, 2.637035806037251, -40.0
3445.339182574645, 2.6244523121387284, -40.0
3466.538864415076, 2.6508776493256265, -40.0
3466.538864415076, 2.639552504816956, -40.0
3483.4986098874206, 2.6584277456647403, -40.0
3491.9784826235928, 2.6735279383429673, -40.0
3500.458355359765, 2.688628131021195, -40.0
3496.2184189916798, 2.6622027938342967, -40.0
3510.351540218634, 2.7037283236994223, -40.0
3504.698291727852, 2.677302986512524, -40.0
3517.4181008321093, 2.756578998073218, -40.0
3517.4181008321093, 2.7414788053949906, -40.0
3517.4181008321093, 2.726378612716763, -40.0
3527.3112856909784, 2.7867793834296726, -40.0
3525.8979735682815, 2.767904142581888, -40.0
3521.6580372001963, 2.7112784200385356, -40.0
3530.1379099363685, 2.752803949903661, -40.0
3542.857719040626, 2.7943294797687863, -40.0
3538.6177826725407, 2.7830043352601157, -40.0
3559.817464512972, 2.7943294797687863, -40.0
3576.7772099853164, 2.7943294797687863, -40.0
3593.7369554576608, 2.7943294797687863, -40.0
3610.696700930005, 2.7943294797687863, -40.0
3627.6564464023495, 2.7943294797687863, -40.0
3644.616191874694, 2.7943294797687863, -40.0
3661.5759373470382, 2.7943294797687863, -40.0
3678.5356828193844, 2.7943294797687863, -40.0
3695.495428291729, 2.7943294797687863, -40.0
3712.455173764073, 2.7943294797687863, -40.0
3729.4149192364175, 2.7943294797687863, -40.0
3746.374664708762, 2.7943294797687863, -40.0
3763.3344101811063, 2.7943294797687863, -40.0
3780.2941556534506, 2.7943294797687863, -40.0
3797.253901125795, 2.7943294797687863, -40.0
3814.2136465981393, 2.7924419556840077, -40.0